03/09/14 60 46 13380 7a718ebe3d803f4c90cdef5fb50e4c37389103e4
03/09/14 88 48 23204 ef5320aeaefffd9a4901801acb17c3e47e792ab6
05/09/14 92 48 23607 133f097d2c0183791e5255dca5356ab0d2e5b341
08/09/14 92 52 23983 c790bfb1af3d5703852df91da839745bc95572e2
09/09/14 92 51 24231 3a4a57dae38fdab928fd11bf297adff85e88295b
10/09/14 94 51 24731 fd2a34bfc2cbe2f99e7bafa6344acf6edd0643a2
11/09/14 94 56 25072 01447d48d9be22efbcc4e97489b3dbc31911d773
12/09/14 94 56 25072 d6f8bca49f88910c05ec6f1aa328ceda8a08162d
12/09/14 95 59 25502 6d07cc646c2cd262a5c9a6b2aa447ff1e7c613fc
15/09/14 96 58 25820 28d7f53043021dcd2b563f735c453e7b293519b4
16/09/14 96 59 25886 686fb14f873b115b97f1446a11c36b65fc7adf36
16/09/14 108 54 26126 99c9f741c52fa461cf800619d299f63814f5f44e
17/09/14 108 54 26283 3349cd6e1c882eae948b5a83d62d151e280695f4
18/09/14 112 59 26487 fc749c871889b5e0307a81c2ee2359b27723bbf4
19/09/14 112 60 26637 733995c88a25412a65bdea9e6a9435f522f69591
22/09/14 114 59 27155 a166f3f32550a670fe623861b7f29ab0a8e53bcc
22/09/14 114 61 27157 7f3d013e1e8fe302000d784a163b5cf423a8fda8
23/09/14 116 54 27727 f87a81d17a88fbec9ce98093abf78c77575d8493
23/09/14 116 54 27730 4e5a3bdd86d8e77d41bdde1b8cbea3de640201f2
24/09/14 116 55 27834 250e0c3f15483b4aac4228d8a27ec440ebfc141d
29/09/14 118 53 28390 3e79323df80f6c09957741f97a0e7b191a0d9867
30/09/14 118 53 28685 146f248a70ec44e600452ce743bd3859358b72fd
30/09/14 120 53 28700 01af1cbcb6e69c7db7d50f2030a90007cc999b1d
30/09/14 120 53 28700 6bc53c198df9dbc7fdd3a98bb77f965d6a1a6236
30/09/14 120 49 28878 ebac6873195ab12f28e872c9d233ee366f5006a2
01/10/14 118 50 29262 ccbf237546b09c615f56728da5e7196d52e033f3
03/10/14 118 50 29371 31be4c011dff5d859ca1ae72bd4259e59bd57afd
06/10/14 120 50 29947 4e377babb35ac26bfde2206db3395b27758f7721
07/10/14 122 51 30488 47099fa4ae131f694c9aa246e67977fa8f2ad9df
08/10/14 124 51 30542 1151b4902ca9d0791bd7abd2dd9f304c1bb65b35
08/10/14 118 48 29960 5910d75725bb30516a9c09ccb501b3310c0f9bb7
08/10/14 120 49 30544 594c3f8bec7a1266bae29fbb392a2349611add1f
08/10/14 120 49 30544 c9f7c3ea8c21e37d46a081cd4b63a9d9f5778523
08/10/14 120 49 30543 6f88e48843266056628751f653b7839eb76091eb
09/10/14 120 44 30625 6073f923eb7804ec7b2b2fe8bbd18bcbf7799127
09/10/14 122 44 30626 a84d884b70c9ed3b5cf508c8df68388e42f9acd1
10/10/14 120 35 31216 9558945a2609e2c51fede94a6410a28be8b382a9
12/10/14 122 51 29400 58d3a27299ef5f3396f1a023ee64a1fe7ff9998f
12/10/14 120 35 31412 0d98c90ef82770943bcc1f325a0a4b72a7eb5718
12/10/14 120 35 31457 fab1b646a20879643091ec9f3e4b0f28cde36169
12/10/14 120 35 31457 2afa343ba75a3c5a7664ff238c200aa951ef35e1
12/10/14 122 32 32149 071a81dd9209785c0a24ddb34938091d6b0204a3
13/10/14 122 27 32263 92aac56dff01a69a182c41242588837951617830
13/10/14 122 27 32436 179e96444042013348c00c3eaae23d07a693a93b
13/10/14 124 28 32404 66955d95fe4234fbdeaecd3c8727d87868a41102
14/10/14 124 27 32307 89c55e8af95e50074b1409c401dfa81c6c35c541
14/10/14 124 25 32505 1b37dcbeae65af8fae6347ccee65324168389af5
15/10/14 126 25 32932 08c4208b41189d4197fa679e19320e799ef41574
15/10/14 124 27 32870 1a1137b41851a23b66486c2f685915496ed4fc9d
16/10/14 126 25 32949 5c353aa692bbd628de31df5c8b66d0e7ab93a531
16/10/14 126 25 32949 7c725d4e2d05b37a8fd32c4ed122479819ebbfdf
16/10/14 126 24 33360 e7418568c43c91563b191f109e6c492c4f5b3e0e
16/10/14 126 23 33689 8b08ceebe33ef0ea013dc5693e34bc70909fa754
16/10/14 128 24 33938 359bc19a1a83c98978c15c77bddb37de869ccf5a
17/10/14 128 25 34116 0a265890efde46cdf88bd0dacf355288d181aedc
17/10/14 130 23 34385 29983e7c3a53c744fe98a42eddf76249cbec2f7c
18/10/14 134 19 35358 01311c01c9f2b4051caa1704ff844036ce6b21a8
18/10/14 136 17 35627 70a7654fbfd967865052320d07787d39c38abbc3
18/10/14 138 17 36112 db837833ca956de5c82479919ecbbcc70ccd9539
19/10/14 138 17 36237 4470b1559437d5bfb8b5933264f08a0eff5d8580
20/10/14 138 17 36285 2e44d70de536746d98b0d03ebaedff9368d71aad
20/10/14 138 16 36502 27056cbf464d6cb9fcb4dc5bb6e6cd422895c480
20/10/14 140 17 36752 f9c91cfad9c2815aafba9fcee8b423ffb4e1e6e1
21/10/14 140 18 37139 60b1ac6113eacfb7982b4306545ecfe6ece87526
21/10/14 140 15 37504 0a40dc5cbb577c17c5227767281ad6189f5be2ce
22/10/14 142 15 38598 99961196a91d8271a2bbb3cd5062ed6bf0dc5de1
22/10/14 144 15 38710 cbddc28fe9d75066479e766556e2969456d63605
23/10/14 144 14 39176 e088415f219bddba6307d65d4a21942d2459d328
24/10/14 146 13 40350 c3ab566f7856df987b951608c3b6e7f81090a307
24/10/14 146 14 40368 eb1492008d52145e8edfe8f76a4be614de66b89d
24/10/14 146 14 40368 d836364853002d93a40b5e3c71edbf46f9e63fd2
24/10/14 148 14 40371 f128d15e6b5b8e7ec67fc82c847276e004e3b92c
26/10/14 150 13 40637 135620d10c43a7fc64643d2f5efa8f0c4084d4ba
26/10/14 156 15 43816 9522a059ac315478cf282a35aa2805323bb3fe52
27/10/14 158 15 44760 69530801d37f84404d29db7f4350b7d57b497f80
27/10/14 158 15 44760 377905dfd3f93782063baee7ac8408310f2db9c8
27/10/14 158 15 44760 4e4333d975a7aeebbb3041b893f65a9b41044250
27/10/14 160 14 45123 0ee6d3f3902fffb204a0179012245db8acfd220a
27/10/14 160 14 45123 a929fd990c9b4f462ce9619b65190eb320cecc30
27/10/14 162 13 45392 526fdd580890c5607a5b43218c40f45c59397ec9
27/10/14 162 13 45392 5e5ea9408463ed542178a5438029c006a3265320
27/10/14 162 11 45565 c53a92b07fa081d36325c30e3fc03e302e675221
28/10/14 162 11 45685 398292f73484f2e1c3b389e47df5523c60b7ce15
28/10/14 162 11 46086 e4196929aad36517fa3ec45cd0a809a43fb2aa91
28/10/14 162 11 46086 e5314c1b1310890fa684b4a199ec15d7b25f6e45
29/10/14 166 12 46888 6b0fc62ac8aed814fe6471a5a514e82e2019b75c
29/10/14 166 14 47233 f4846221534058223eac7d47c4bd9d6b115167ac
29/10/14 166 14 47287 d590c1b50fe26f5fb0d0d0ca8392b94a00900be6
30/10/14 166 14 47468 b81e935f749bcf528f3596a33d9ab1de7718135a
30/10/14 168 14 47637 a834dff8e7c4d72a639f658ed2bb15aaa54cfb20
31/10/14 168 14 48254 12affa1ccee80002ca332593f78869710767e6e5
31/10/14 168 15 48331 cfb002cc90e823979c004d607e4d247b5f22f25d
03/11/14 168 16 48537 26f228a42d9945b02c211c0395cf366a5eece24f
03/11/14 168 8 49194 79a63ed6d7ea9c52737df0a27ae7aba7a778442c
03/11/14 168 6 49185 72f35c11cac060f36e98c6eb22be7445498b5446
04/11/14 168 5 49166 3b28c85e80c9741256b74db7ab3500a11f438c7e
04/11/14 170 5 49240 1d7a5de908369727a17d2ecf9a9d3192417732ba
07/11/14 170 5 49240 ad264387aa29f02870535b67aba4d62ae5ef306c
08/11/14 170 19 49383 1619bbf9f47d967ae918a8288cc83b754f6323d9
08/11/14 170 5 50013 26569853c9a4d45847cf2f8aaf36d85493479e16
10/11/14 172 5 50355 8418fa295597203a9f4915a2df173c978fd43868
10/11/14 174 5 50580 a14aed0da852bf9654c7f2257d6c72a9e07dfff2
11/11/14 174 5 50591 a8b9b35073f17b9e2ff01b449beeca433b7005c8
11/11/14 174 5 50591 e0c9ad6b21231f2606bb84a6b84e32e9b426fdd8
13/11/14 174 6 50602 51f0b44d39b34218fc0fd490e66969b2d4da6c77
16/11/14 174 7 51077 4c8a2deaa8ef2d335d95ecce925a23c473422073
16/11/14 178 7 51082 24f8d62cb21a04dd52f0596f958d91a8257f3033
17/11/14 178 7 51082 146c8c58a32aac54bdd5231e5d965e3f20bf839d
17/11/14 178 7 51082 aa4da82f994e5d2a96eb0deebe807e62ab4f52e4
18/11/14 182 6 51384 e373a64a7a0143db7ea0756ab897c4ffe2329c8f
18/11/14 182 5 51381 b09b9558d62ecd3d461d1f05a08415dbb30d58ad
18/11/14 182 5 51384 46c2f4b1fe854412f9cac86e8b4901bc39c12e16
19/11/14 186 5 51818 738b5b4d79d6c62886f0890cf4b31bde3ec09c7d
20/11/14 184 5 51817 79d193f6eb8097bbe9e4ea38704db77a43a425de
20/11/14 182 5 51981 6630f05b8af4ce0e31e487b3fe6de176804be8e5
20/11/14 184 5 51981 63afd14988e193f0172d3967ffb8dd060b7005b2
20/11/14 186 5 52007 2ac85f73b57dcacb4fbc5f12d2c6e6c8037ebe4e
20/11/14 184 5 51981 c08baec36910700c5299f07271465220810fdf54
20/11/14 184 6 51981 50a47bd6a8c3364532763e887800a151ef950587
21/11/14 184 5 51981 c67154bc0c24bb000811c8e9c3d833824a01de9b
21/11/14 184 5 52888 96c37348576de5e6deaecb558d794ca8ec4d572b
22/11/14 184 6 52888 94b5a31e3a4a4121669523d8bd3311f2582bae21
22/11/14 184 6 52888 63674397e6dfd4c3702b46e51483c2d6a84ffcfa
22/11/14 184 6 52888 f81f6b6341fb7655e5e9485ae9aa7ed0b51fda2a
23/11/14 184 6 52888 f18123984e9bd117a387d9e0104c2268af33d92d
23/11/14 184 6 52888 19f86df08165b6421a3dd36b7906f0a9e8eed296
23/11/14 184 6 52888 755b5d26a8b80c3a8ff75261f0ecf4adec3bd42f
23/11/14 184 6 52888 ddf0c6197f3f4adf25c9baf1a5be2f45941e081a
24/11/14 184 6 52898 062f2f8f72da2c1b65664686b3400b46538ec9e3
24/11/14 184 5 52898 6a543dd7f952ee515eef19653fcb7b17db43f862
25/11/14 184 6 52982 06db3d1ec3d3a07b1923945ad3d0235a0fd29fc8
25/11/14 184 6 53028 62b3fa8303bf4278acf0cf316b140fdb758efe52
25/11/14 186 6 53281 00b930d6fc26e63c70df715ae9a150c6d207d9ad
25/11/14 186 7 53519 004767c05510b9010cd8653511a2017e93c5cd1d
26/11/14 186 7 53678 5db7a0e2b2237cb8c7e81c02dc515b0bf335c4a3
26/11/14 188 6 53985 dddee8e689e9eb135abe73732e91ea6ee1532bf7
26/11/14 188 6 53985 940c25a201c3d8da038bf86a5def79ed6033bfc9
26/11/14 188 6 53881 39fc85c8603b8fc48d641c7d8462970a4e261d6a
27/11/14 188 6 53985 a80df276bfc226f4bc89aed1351b707c03a74a14
27/11/14 188 6 54027 cbd4fcc4cb1afa3a31e1d9c3fecf14ed21a48345
27/11/14 188 6 54027 2f96da566bd773627a10f5338fb59a2cda672f07
27/11/14 188 6 54073 dcb0bea9eef5fc5c00642337d608cded2bf112b0
27/11/14 188 6 54073 417448fda74b8f72dd33e568a7d5b1954942dd8b
27/11/14 186 6 54085 30077539331eb0d77da3739e126ae5bfcfcfdcb6
28/11/14 192 6 54330 5d68429c445a819820f1ae2f868abb1b8f481470
28/11/14 186 6 54393 17a42ee1a4af111daa87ec6e0320683827172cfb
29/11/14 186 6 54403 94063fe1fd44ba5efd50c6f3b3422db426341d32
30/11/14 192 6 54330 3fcb87749e2df17c78bff5dbb069e0ee5e9fa851
30/11/14 186 6 54403 73cb87c1c1d02a3fa66319610f919832058d0c6f
30/11/14 184 3 54712 b930953acd91f7b17f004b90c9bf9c99d90d5f27
30/11/14 184 2 54893 e1236bdae574fb3f3da4c07846aee0e7e7bdd721
30/11/14 184 2 54891 8921a785fe899af41718eb52a2605872e3cc88df
01/12/14 184 3 54915 253f4122405c5dfcf79d1cb5f4dbf0b212604d0a
01/12/14 184 3 55068 e3f4d87816160e4cb9bc8f55ffbee0d8475c3912
02/12/14 182 3 55062 e68308de8b7f942c424b57239add7d7b56801535
02/12/14 182 3 55061 295db787f497208716cc6c7bedc1d7f2e6cd38df
02/12/14 182 3 55079 a7eec0bbe8bc0b2fc2be0515ac8c8a85aa301940
03/12/14 182 3 55008 98f20acab2938ec7bb616ae102eb0b59177f82e9
04/12/14 190 2 55048 6dfa85ccebbd482d6aee78fb3473538bf9f1e39b
04/12/14 192 1 55099 090fe5e3cdfcffc1cc35ae12c4183ade12a6eba8
05/12/14 192 1 55096 03dc0c9e9f97cb3dafbb77a8488e3bbb3e71d65f
05/12/14 192 1 55308 d26d2df8f494a14497745b6e6c2dd1df4fccfefa
06/12/14 192 1 55316 cef918141b681dc93092b5c69134fd037f95939d
07/12/14 192 1 55316 a12e6733366ef350cbfb7eb12a5ace1b88eb2658
08/12/14 192 1 55327 8ec85ea49216332e7abb0d157cbdd83159c5863a
08/12/14 192 1 55327 40e4029288d065a13ea4f52cd996c582b05677bd
08/12/14 190 1 55070 0438139c99e884c3b2ff657e33b0d21a065dbd5c
08/12/14 190 2 55101 ef851cca9870c2d6952e88a6d74a29ea2bc276b1
09/12/14 192 2 55138 84de264f2f39b7c5b1e4eae279dc14ed81b135d1
09/12/14 192 2 55168 fb8197495ee062b1e20469a447f995bebb0c3905
11/12/14 192 2 55168 d6fd40db054670a2760e2dd93f73fb4f21b56fde
11/12/14 192 2 55168 b3477504fc8bbb2070fe2627f3d1d2ee2c330fd4
11/12/14 192 2 55168 8a2419d9906fe2225536f58002cff1d6edc2aaf7
11/12/14 192 2 55168 5748f2da93cb4ade771ffc90b2f59926d0400510
11/12/14 192 2 55168 005de93c87238aa8362303f4b3153e9dba85e923
11/12/14 192 2 55168 3862498c608081531e38ffadd48b230c43b1505b
11/12/14 192 2 55168 a4abd613e5bba147826b27614b25260562eecaa8
11/12/14 192 2 55168 889e7c04709bdd314a309c1f3640a15ffd003bcd
11/12/14 192 2 55168 d3b3f8e60071f06bd649b77240dfcbae6ab0977d
11/12/14 192 2 55168 900df27af9f7414ae6387d6ff9d7c72f2a7ad974
11/12/14 192 2 55168 b77096a3171483ad165be79ed9af186e8390933c
11/12/14 192 2 55168 a704eca5256a4efdddbbf8a21114860826028632
11/12/14 192 2 55168 31a9548b72d452b306b51aef3605ba5eb67560ed
11/12/14 192 2 55168 48a0e0ffbbe4b38b13cebedd2642bb18149676f2
11/12/14 192 2 55168 bbd81e1d011beaa4558adc5beca5d1fcf4ca72f2
11/12/14 192 2 55168 afb476ba4edf14835d97ccc591648f62445c71e8
11/12/14 192 2 55168 eb557fc0e24844c1b309d848d025be38646833b3
11/12/14 192 2 55168 3ab6f6ad04232cf7c429d8009280bfee84a44c27
11/12/14 192 2 55168 3c0cba2b9b177082b678d11b5f0dbf04985f593b
11/12/14 192 2 55168 30693acc19ede7732acba165a7cdce36b471f36b
11/12/14 192 2 55168 40c2871782954a1d11097a982baab3264bbd255a
11/12/14 192 2 55168 7ed5d9540960a5bfb8edf11505d65c463d6b83e5
11/12/14 192 2 55168 18214ab465ca69a345db9c68ea0bdaf6aa924705
11/12/14 192 2 55168 329f08e6a5ff9e76c39d9bf2672b77238b58d0b0
11/12/14 192 2 55168 f91c18787946aa3df51067818043c7a3cd6e4039
11/12/14 192 2 55168 94971ca10ebd3f16feccfd34712c5e6da0282bf7
11/12/14 192 2 55168 341f69ced44f32bcd5d20e4e4fd6d87f61140f19
11/12/14 192 2 55167 c0084da9f486e232833b9664115da7ca394f846d
11/12/14 192 2 55167 1926cdd3d10e23681fedd4f21c3ecc88af0edea2
12/12/14 192 2 55167 24d2f790ac2c82e098a67322522aa1ed601ff9c7
12/12/14 192 2 55163 40fcabef86893c77b456e4f058384300f7c0c3f7
12/12/14 192 2 55167 c810e66077494de7485432d09236d2f180d79abd
12/12/14 192 2 55163 1e9590ed019f234cab8bb71549f0aeb87255b97a
12/12/14 192 2 55163 16bdde693de7d145b57fb3a2ba17eb089569148a
12/12/14 192 2 55163 e494e4b79e06f9ca913385f8ba3ebb70f414bc74
12/12/14 192 1 55127 349d635b2b9313a9de3b8b0f836a3527586b9382
12/12/14 192 1 55127 9666f5e08f0b2c1f636fd2126b8fff4fb430f2a1
